date,Battery (Charging) -  GWh,Pumps -  GWh,Coal (Brown) -  GWh,Coal (Black) -  GWh,Bioenergy (Biomass) -  GWh,Distillate -  GWh,Gas (Steam) -  GWh,Gas (CCGT) -  GWh,Gas (OCGT) -  GWh,Gas (Reciprocating) -  GWh,Gas (Waste Coal Mine) -  GWh,Battery (Discharging) -  GWh,Hydro -  GWh,Wind -  GWh,Solar (Utility) -  GWh,Solar (Rooftop) -  GWh,Wind (Curtailment) -  GWh,Solar (Utility) (Curtailment) -  GWh,Coal (Brown) Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Volume Weighted Price - AUD/MWh,Battery (Charging) Market Value - AUD,Pumps Market Value - AUD,Coal (Brown) Market Value - AUD,Coal (Black) Market Value - AUD,Bioenergy (Biomass) Market Value - AUD,Distillate Market Value - AUD,Gas (Steam) Market Value - AUD,Gas (CCGT) Market Value - AUD,Gas (OCGT) Market Value - AUD,Gas (Reciprocating) Market Value - AUD,Gas (Waste Coal Mine) Market Value - AUD,Battery (Discharging) Market Value - AUD,Hydro Market Value - AUD,Wind Market Value - AUD,Solar (Utility) Market Value - AUD,Solar (Rooftop) Market Value - AUD
2018-03-01,-3.22,-4.34,2935.87,9468.88,1.85,1.08,192.60,1169.70,134.90,0.00,68.54,2.58,1115.49,1133.18,73.67,658.26,0.00,0.00,3494921.34,8522811.08,108.92,1173.79,109241.41,536775.87,77842.83,0.00,41819.87,754.30,70.39,222375.24,232679.70,222100868.22,620666806.47,157334.64,76575.24,17556971.20,84849722.21,12539933.76,0.00,4283527.55,225994.04,88563069.19,79068478.15,4944264.04,47980414.98
2018-04-01,-4.16,-21.88,3052.80,8519.35,4.11,1.03,252.26,756.38,326.18,0.00,61.83,3.32,1403.21,873.08,80.89,559.41,0.00,0.00,3623280.46,7669516.42,203.71,1251.98,143461.26,347788.25,191974.08,0.00,37896.21,757.22,74.93,294814.82,1295545.33,227945790.36,601488066.10,290803.43,1017826.45,27959521.44,56056538.77,33721128.98,0.00,3958098.12,546240.77,115856334.05,61156295.67,6102718.16,44223957.46
2018-05-01,-5.02,-26.33,3214.18,9116.60,2.01,0.42,276.41,647.15,356.50,0.00,65.10,4.18,1509.90,1214.99,81.91,470.93,0.00,0.00,3815386.71,8213359.67,113.72,473.55,157620.59,301252.18,209831.02,0.00,39807.88,752.43,77.00,363442.80,1512966.60,253761425.08,664350197.53,161032.76,63840.81,28108236.32,47265676.33,36686896.79,0.00,4226299.01,481995.55,127565605.14,87501861.77,5791876.86,31348196.28
2018-06-01,-3.97,-47.11,3236.20,9370.24,7.89,1.89,365.58,668.11,407.85,0.00,63.07,3.27,1939.63,1050.85,83.05,430.52,0.00,0.00,3860645.83,8447371.04,316.38,1838.19,208330.25,304252.00,242663.53,0.00,38466.45,745.51,95.38,320617.71,2949567.20,304153554.30,850175839.51,671381.30,371609.77,44845227.34,67962671.70,56249153.26,0.00,5004595.22,509089.38,185210916.73,87366801.84,6502815.99,32652911.32
2018-07-01,-4.07,-14.56,3298.61,9517.85,24.69,2.93,276.25,627.93,228.83,0.00,65.15,3.32,1823.21,1621.79,115.66,515.51,0.00,0.00,3945192.91,8578945.88,700.01,3602.60,158488.47,278611.32,136800.45,0.00,39676.79,725.95,75.95,145075.39,776850.79,233319388.03,704741404.96,1760673.77,3619085.03,38194935.59,67330926.65,35093278.65,0.00,4499703.58,629683.04,113875151.42,104260282.27,7535159.64,31801355.98
2018-08-01,-4.41,-36.87,3185.37,8863.06,38.98,1.00,252.34,722.56,335.16,0.00,52.58,3.62,1952.89,1636.20,161.20,656.43,0.00,0.00,3815557.36,7978084.43,1031.80,779.89,144729.88,322951.87,197518.15,0.00,32116.69,701.05,85.30,178571.06,2323958.52,251574782.28,796015699.96,3233090.60,155889.50,24810996.86,66259704.83,42294516.52,0.00,4386924.90,359682.24,115789005.63,109815096.89,11587523.33,43094781.80
2018-09-01,-3.91,-89.74,2648.53,8700.73,36.12,0.42,290.57,556.25,313.33,0.00,56.39,3.11,1492.46,1220.77,196.71,761.00,0.00,0.00,3147929.43,7829534.76,917.91,367.46,164788.12,238222.06,187810.74,0.00,34224.35,717.05,91.10,247987.91,5580116.12,244305777.95,773635141.86,2934959.41,56549.13,35351041.64,56658034.24,41594085.09,0.00,4564437.30,353118.21,117198580.23,93357145.28,14731378.83,54861771.13
2018-10-01,-4.14,-67.08,2767.55,9145.23,34.09,1.25,160.13,471.37,300.41,0.00,54.90,3.35,1070.06,1220.12,248.99,800.23,0.00,0.00,3286031.09,8217829.39,840.63,1599.26,91999.35,215949.17,177962.81,0.00,33151.10,742.01,91.09,354523.13,4125362.20,277347727.60,774648386.26,2688062.88,163991.71,18648243.94,45960030.68,36971824.65,0.00,4300621.38,398925.39,109695282.09,105928627.90,20669291.40,66963174.11
2018-11-01,-5.37,-82.69,2537.01,8912.62,24.89,1.19,208.26,610.48,264.33,0.00,53.21,4.42,1159.21,1171.19,324.69,913.85,0.00,0.00,3012402.15,8017682.06,679.43,1333.86,119223.42,273022.89,153269.61,0.00,32160.01,721.23,92.65,487059.63,5501098.25,248511300.64,791137291.80,2256834.39,113965.18,22996907.90,62473765.48,31811384.96,0.00,4729620.71,479993.08,108602120.75,103024136.29,27800641.70,79781618.26
2018-12-01,-4.71,-67.52,2921.77,9489.11,19.74,1.85,217.72,607.35,195.29,0.00,41.09,4.02,1213.94,1229.27,368.49,975.59,0.00,0.00,3462591.24,8547816.69,581.11,1901.58,124358.69,271923.10,115570.85,0.00,25126.66,729.09,88.38,379602.49,4051199.08,267517759.71,792650523.34,1701972.58,313906.79,26992610.63,60761371.29,28864024.09,0.00,3213498.09,410197.82,106018889.80,101123703.21,31896980.07,92717869.04
2019-01-01,-5.35,-105.41,2969.31,10302.86,17.72,3.68,412.37,953.27,567.48,0.00,63.25,4.18,1151.65,1136.34,370.72,1035.39,0.00,0.00,3531389.50,9281678.44,457.76,3964.37,233216.40,418084.11,346680.98,0.00,38524.71,733.89,184.28,873375.79,7551934.48,696342844.25,1140958631.11,1809455.00,27023797.52,216434573.08,170067779.55,311073302.08,0.00,5959359.02,2807866.24,379204064.13,186393107.69,59053188.77,204660694.37
2019-02-01,-4.64,-70.87,2773.40,8708.90,18.60,2.47,205.37,1047.17,293.48,0.00,54.55,3.62,745.60,1204.32,342.44,869.11,0.00,0.00,3303886.70,7851156.25,523.22,2657.63,116652.41,469441.09,173224.45,0.00,33214.21,738.00,99.89,415344.16,4701813.77,307907297.30,771788635.25,1608510.90,458496.50,30058390.45,109887756.30,44324286.31,0.00,4572931.78,452701.01,101915052.99,114593128.97,32113558.78,89954779.04
2019-03-01,-6.21,-52.48,3230.21,9345.66,18.44,1.52,271.46,1142.76,274.64,0.00,61.56,5.06,808.65,1168.70,347.81,834.38,0.00,0.00,3843071.03,8434511.58,468.31,1657.18,153438.16,506419.54,163329.51,0.00,37716.63,752.95,108.54,546350.69,3242718.33,428871267.14,803228387.43,1486106.53,3557434.69,59683006.86,123196681.08,69389424.42,0.00,4986220.62,1284244.06,135750885.99,114230187.27,35985202.44,101981818.74
2019-04-01,-5.95,-40.03,2595.41,8712.35,5.59,1.90,287.21,612.30,176.18,0.00,64.65,4.69,921.01,1232.34,346.95,716.05,0.00,0.00,3091937.00,7812969.53,266.05,2016.15,161384.81,289611.29,105558.97,0.00,39491.09,735.94,84.08,497979.64,2280438.10,254317137.63,653425036.61,413938.74,235747.01,32084272.70,54541030.19,19453917.91,0.00,4425570.45,493109.27,97409278.43,101352789.20,25214849.64,55394376.34
2019-05-01,-6.55,-35.42,2679.55,9142.08,0.11,2.86,361.51,708.83,340.83,0.00,69.75,5.17,1284.16,1478.37,299.43,588.42,0.00,0.00,3222422.37,8222607.08,35.17,3018.55,205382.45,340208.56,196562.74,0.00,42526.26,723.02,83.38,463588.86,1999477.80,244667867.27,710367233.89,62175.61,316904.16,35927317.69,60316650.92,36151824.32,0.00,5073143.61,519163.14,122706677.38,117581314.99,20490048.38,41376953.63
2019-06-01,-7.15,-44.83,2978.22,9087.32,18.40,5.17,382.89,802.63,332.87,0.00,67.54,5.89,1636.36,1315.74,296.19,501.55,0.00,0.00,3565713.47,8209551.51,400.97,5118.13,217813.34,355718.53,200393.05,0.00,41162.54,724.78,96.61,577137.65,2782440.10,303490637.33,819890451.29,1467212.96,881085.84,46223241.34,80536685.24,48991418.50,0.00,5701794.75,770607.79,184428055.37,106626048.48,22311564.88,37876527.03
2019-07-01,-7.37,-77.02,2779.91,9347.17,27.96,1.79,373.20,841.12,323.01,0.00,69.55,5.88,1547.08,1730.94,358.52,617.16,0.00,0.00,3306937.78,8428998.87,751.94,1838.38,210692.47,358381.94,189970.90,0.00,42348.58,699.03,76.30,309500.98,4025441.97,236828272.68,665243332.49,1895112.43,151230.26,36642071.71,67176375.79,34064550.67,0.00,4610273.67,597215.52,129437072.59,117794953.45,20773695.78,34586047.75
2019-08-01,-8.65,-85.51,2614.05,9011.57,36.65,1.95,426.52,930.54,423.75,0.00,67.10,7.11,1462.28,1703.46,449.24,797.36,0.00,0.00,3113529.17,8161341.42,929.28,1908.87,240231.61,389504.32,258009.39,0.00,40935.43,684.31,86.97,487356.29,4098178.43,276128767.37,692137910.54,2302274.37,215361.79,50982955.87,84006644.25,59224757.67,0.00,4154886.54,1043023.83,144403054.08,119397272.29,22432574.48,37176774.18
2019-09-01,-8.06,-52.54,2378.52,7924.52,31.77,1.39,416.47,812.55,418.56,0.00,61.76,6.60,1208.33,1453.59,480.89,965.15,0.00,0.00,2838882.72,7174125.54,817.36,1257.54,234413.48,356933.56,257023.91,0.00,37568.03,677.10,88.21,473286.83,2792713.70,248165962.06,639239595.71,2048697.17,280491.43,48003767.54,71122657.32,57906148.43,0.00,3709528.49,792251.71,103272695.81,103819699.96,24775575.99,47147932.41
2019-10-01,-7.58,-74.23,2662.55,7960.53,21.24,2.04,387.35,888.39,401.24,1.28,59.39,6.37,972.18,1409.06,523.74,1135.74,0.00,0.00,3157799.53,7222817.50,569.65,1841.09,216698.37,384945.28,237554.81,753.53,36148.67,688.66,94.48,383236.98,4560824.20,269670274.16,706805264.78,1676178.81,348704.15,42111883.72,81358192.42,50282448.22,64554.06,4503352.30,624639.61,109724819.10,102848159.39,36351699.62,79477308.30
2019-11-01,-7.67,-53.20,2663.33,8161.56,22.39,1.40,185.82,677.17,210.97,10.00,52.11,6.38,999.66,1588.95,616.19,1225.88,0.00,0.00,3153798.37,7377786.51,561.18,1271.18,106177.35,299598.54,122248.63,5894.17,31667.42,678.38,67.23,319995.72,2382379.41,180942635.12,546983871.43,1455449.90,116964.50,12698751.87,47294681.33,18349139.58,430676.64,3224401.46,352594.37,71427952.14,92933406.64,32546740.52,60849590.86
2019-12-01,-8.11,-30.46,2936.24,9082.48,18.61,1.32,188.65,615.43,206.98,47.91,62.07,6.75,992.40,1512.39,682.39,1368.35,0.00,0.00,3506312.15,8197366.50,563.74,1475.13,107197.53,280459.34,125411.72,28252.11,37890.70,694.71,63.22,725562.94,1263693.87,182621244.11,496129199.64,1089065.89,2212003.00,31768671.41,51836575.21,37680698.40,3822217.10,3397006.00,967485.24,70429564.12,92808269.86,34808192.18,81040957.56
2020-01-01,-7.38,-47.12,3109.84,9511.42,11.07,1.96,180.69,853.17,235.24,35.20,60.51,6.10,1076.17,1431.31,568.59,1218.27,0.00,0.00,3714551.63,8575046.44,285.88,1884.30,102637.44,375162.67,142065.14,20757.06,36916.38,710.84,154.09,734086.25,2386525.19,462288153.55,1175768950.94,711947.55,6625337.43,59131945.95,106101437.87,208085035.40,6490484.38,4022666.47,1265755.76,269202526.43,129716463.97,56416518.74,181958139.30
2020-02-01,-4.95,-54.56,2883.27,8540.06,18.86,3.67,186.46,840.83,347.43,15.23,50.51,3.88,1048.36,1211.55,528.41,1031.62,0.00,0.00,3448181.56,7706035.69,385.63,3734.15,107073.76,364979.46,200689.48,8984.02,30556.62,712.92,56.88,150196.82,2674504.60,139393692.28,491358629.75,1031639.75,1136159.75,15212898.03,55262878.60,25988011.16,1171794.80,2713518.09,203255.92,55287496.48,56037470.14,28869352.05,55834286.68
2020-03-01,-6.21,-30.97,2901.77,8205.05,3.06,0.28,170.91,935.24,170.59,28.29,60.44,4.93,1068.29,1533.30,550.30,1093.93,0.00,0.00,3452524.83,7400992.56,70.80,435.78,97233.52,412353.61,98078.67,16681.80,36821.28,689.98,44.57,192619.81,871997.72,124081779.05,367200718.84,190212.96,29284.52,9417679.39,43471890.88,10529830.70,1706302.59,2488544.33,201461.55,44716065.65,59654922.00,20298351.81,47526913.15
2020-04-01,-6.65,-39.44,2774.87,7604.17,0.48,0.10,179.48,728.93,54.10,23.78,61.81,5.14,1226.94,1450.55,483.78,902.86,0.00,0.00,3298695.94,6820761.71,44.48,221.50,101972.57,325706.49,33394.20,14021.06,37739.32,688.15,37.87,153979.95,694942.87,95749189.62,305117096.51,34588.63,9196.84,8757270.26,30664636.28,3372895.50,1467586.64,2289314.48,198497.58,38395939.58,39674991.25,13823216.28,25353426.33
2020-05-01,-7.38,-40.53,2827.75,8309.96,-0.52,0.11,196.74,848.17,135.94,37.93,60.51,5.72,1479.61,1728.88,432.76,783.02,0.00,0.00,3340591.18,7465936.49,1.00,163.56,111847.32,373350.41,81951.70,22369.30,36824.30,680.59,38.99,217084.96,371941.87,106911880.14,320942738.65,3032.98,6622.79,10275625.95,35668603.24,8357096.82,2154623.32,1941338.24,251533.62,61645238.16,55910857.51,11551362.75,17925020.86
2020-06-01,-7.75,-41.28,3195.48,8520.34,13.94,0.46,193.16,1055.04,206.53,43.65,57.36,6.24,1527.36,1492.59,370.61,679.11,0.00,0.00,3799293.86,7647468.08,290.49,517.62,110495.59,456867.17,124034.88,25741.66,34816.44,704.65,46.58,287712.59,1026221.94,159310290.88,371119041.83,453463.87,159064.46,14906289.55,50144692.24,16997040.35,3595903.37,1902185.29,601450.64,75582129.66,54092013.45,11304295.95,22046636.74
2020-07-01,-7.03,-35.70,2865.82,9226.36,14.66,0.21,345.22,1133.12,376.57,71.57,65.40,5.42,1541.22,1389.49,440.04,733.23,0.00,0.00,3404245.24,8279556.77,334.03,269.25,197040.54,489222.80,225810.91,42204.66,39832.29,697.94,52.53,330529.13,771297.35,181285419.05,419582948.81,607266.61,20076.82,25608369.37,60137329.31,28563526.23,5269671.04,2499425.09,456020.83,100988314.08,64922860.15,15718303.24,27104015.93
2020-08-01,-7.24,-47.63,2931.80,8607.41,21.92,0.58,244.77,803.24,268.82,51.92,57.39,5.75,1221.81,1991.10,493.84,978.93,0.00,0.00,3455468.74,7696441.89,591.31,704.08,139940.84,351181.43,162129.98,30616.72,35183.82,673.63,48.56,200499.81,379075.47,158078326.45,372563973.62,703566.77,34372.51,15948028.78,39765110.32,20250891.63,3702704.09,1810582.79,436693.08,77803203.79,84839622.80,12209671.70,24560420.31
2020-09-01,-11.68,-51.81,2673.99,7512.66,31.47,0.34,130.71,436.06,127.57,32.17,56.70,9.71,1047.38,2060.32,586.02,1148.27,101.58,35.85,3175560.92,6724566.08,792.40,340.55,74883.94,193985.21,76763.72,18971.06,34531.94,652.34,35.70,-78310.01,449103.54,93312126.31,273904189.54,909390.53,16813.28,4207910.09,13320820.13,7677844.61,1641835.01,1605569.54,252343.62,45219445.90,54914497.47,10647096.76,15450283.68
2020-10-01,-11.96,-47.53,2488.72,7616.70,30.83,0.59,73.46,771.01,152.97,18.04,55.69,10.17,1206.24,1764.21,647.03,1328.45,104.05,70.13,2974543.21,6849904.60,784.41,713.04,41988.65,336286.28,92259.02,10637.53,33928.82,642.12,47.67,190711.60,648826.82,113601100.86,362288157.37,1151759.87,40947.82,2793761.95,37497050.55,14466412.03,1472295.48,2009474.35,508334.84,67945393.79,60887474.50,20476838.17,42307872.15
2020-11-01,-11.07,-53.71,2629.72,7909.80,25.85,0.92,113.88,611.43,131.64,25.24,45.54,9.53,951.33,1714.55,793.33,1593.22,57.51,49.92,3105310.81,7140164.98,617.50,954.14,64728.98,270334.94,79485.03,14881.39,27533.44,649.07,56.60,228956.61,1423270.05,117969749.44,460538031.43,1237465.53,88750.20,6007373.38,35230516.57,16385737.16,1766990.29,2105523.33,439990.38,75517733.48,74694337.01,35984178.22,81249797.23
2020-12-01,-15.49,-56.74,2950.38,8116.74,11.68,4.19,104.76,617.31,130.52,7.04,50.11,13.04,919.56,1910.44,807.29,1551.85,106.15,38.74,3505215.21,7281784.64,314.18,4339.52,59777.43,275947.77,78527.00,4149.26,30372.11,656.47,56.10,92140.31,1937587.09,77887184.41,529362367.93,678261.29,1095562.31,3193889.18,37705688.65,22830849.07,461894.80,2761164.36,305893.06,77111865.61,50595574.27,39845135.29,73750385.30
2021-01-01,-14.05,-26.77,3100.78,8248.05,11.27,1.84,114.71,612.88,63.91,13.06,51.33,11.50,1027.08,1862.58,811.91,1590.35,43.71,34.57,3703116.37,7401710.14,259.89,2008.66,65652.02,269572.69,39145.92,7701.45,31183.75,659.04,37.57,307822.95,716290.98,75780888.77,338063422.59,478676.76,635144.52,6638520.38,27908706.94,7074051.26,1549568.14,2103819.57,393448.71,45136732.67,50366159.59,23796051.16,45382325.82
2021-02-01,-8.52,-10.42,2947.53,7507.19,14.60,1.56,101.33,515.94,61.24,7.42,38.26,6.92,979.45,1572.76,750.32,1346.66,35.68,41.05,3516456.97,6730832.12,336.42,1712.98,58327.99,232472.02,37276.08,4375.68,23150.01,669.83,35.21,15168.23,308710.13,68795253.68,296645324.35,591613.65,349839.09,4186243.96,23492765.43,5933021.16,555702.85,1640809.28,202203.77,36268246.25,39966175.23,20918339.60,33576871.09
2021-03-01,-9.54,-28.88,3130.45,8014.25,1.79,2.77,106.15,559.06,106.39,30.71,41.93,7.73,1223.69,1700.52,746.44,1261.69,27.80,33.12,3726409.90,7203644.13,118.75,3014.12,61100.62,252345.77,63684.39,18108.50,25394.72,672.02,43.43,462454.15,668545.79,95818878.46,354452278.67,102825.41,6056536.29,11789269.57,40448453.95,21795765.11,2000266.46,1975451.10,715518.28,47008824.94,57856192.65,22029072.33,31455119.08
2021-04-01,-11.76,-54.03,2744.21,7816.58,0.88,2.11,143.34,475.91,150.72,42.54,50.00,9.38,1311.86,1481.20,678.24,1115.78,46.13,47.12,3255883.85,6990859.43,62.42,2264.17,82537.33,217910.83,97334.82,25084.88,30242.84,670.69,56.35,376256.02,1118982.37,136692295.84,460779859.22,71302.10,391732.98,11557744.63,36119250.56,20741572.67,4224424.69,2658058.63,887675.03,67981991.52,53194382.31,22204651.82,34399753.47
2021-05-01,-12.80,-53.61,2919.66,8265.28,0.84,19.81,156.91,536.07,305.28,33.35,53.41,10.23,1493.57,1834.52,607.15,986.42,64.13,37.79,3468021.01,7407069.82,62.42,20691.36,90351.16,249943.17,193807.68,19664.35,32352.01,669.26,110.12,399237.44,1291050.90,203933173.85,959113872.71,86480.07,14509131.91,18384792.21,76728977.16,107103288.81,5965202.73,6854117.92,1922406.02,195724168.30,97868786.05,28695633.61,49036153.52
2021-06-01,-12.93,-89.85,2736.42,8296.63,14.89,14.87,323.79,927.00,504.95,45.67,48.31,10.37,1710.45,1919.60,445.54,770.87,51.59,20.10,3213903.70,7433262.83,338.83,15544.63,182011.09,408361.89,313205.54,26932.18,29065.06,657.89,165.74,740860.16,4382419.45,234434450.98,1565945212.37,2912808.95,11526727.48,37046315.32,218436190.33,189857426.91,5564311.57,11010237.41,1286356.34,264220153.02,164167200.08,36035445.92,58613527.63
2021-07-01,-14.58,-146.53,3165.10,8752.65,25.97,33.19,209.67,724.86,364.03,41.11,39.09,11.92,1540.20,2472.23,517.19,904.12,154.03,38.75,3766998.38,7881999.47,567.70,34772.99,119227.71,320734.30,215887.71,24240.29,23516.92,664.58,123.78,761153.49,7438778.87,298420511.83,1196225692.36,3743179.06,14956326.06,34762521.79,125681971.52,102101947.65,7706944.30,5405805.58,1742030.03,176932240.28,169119214.85,37315850.85,59891516.25
2021-08-01,-14.03,-59.04,2678.58,8200.69,32.88,3.25,178.73,640.72,213.54,32.97,40.48,11.28,1426.46,2233.51,664.58,1214.82,115.87,92.42,3185686.85,7370493.06,826.62,3568.29,101480.95,285026.53,127168.59,19442.44,24227.73,635.33,56.48,142663.56,786047.10,134371096.67,508908064.28,1870748.58,412542.92,14832315.15,43506535.41,23945553.72,3520461.07,2198242.32,918281.17,63005403.38,84875908.91,17476784.29,18951935.07
2021-09-01,-11.40,-67.39,2369.36,7263.15,20.92,3.50,96.97,539.92,99.08,16.72,39.83,9.11,1338.47,2148.26,755.13,1487.16,182.46,199.70,2811968.05,6508538.24,543.23,3836.73,55357.68,233258.90,60137.45,9861.03,23716.99,602.60,45.73,-139382.87,-195510.26,77674364.06,404207395.40,1353549.76,451906.52,4480283.53,31473672.30,10308461.34,1677327.81,2145173.84,503757.55,49174711.61,54454574.36,14399877.59,11315894.98
2021-10-01,-14.14,-68.89,2594.63,7201.36,27.66,8.04,75.39,473.70,122.21,11.02,42.89,11.47,1345.48,1921.72,892.67,1783.73,136.39,220.06,3065736.07,6467943.53,711.92,8579.15,43121.01,215502.05,75234.01,6497.05,25862.85,603.15,50.89,-227257.53,-514550.37,61613484.08,486609592.14,2074673.39,1437727.74,2320535.03,29994772.20,14818895.65,1165638.01,2972754.46,770349.15,51321562.12,47860646.88,23238305.10,26795558.90
2021-11-01,-20.86,-53.22,2387.88,7405.19,18.48,2.53,70.51,451.98,116.11,12.39,45.49,16.38,1340.46,1929.06,738.99,1673.54,95.08,132.40,2818376.49,6660551.50,479.96,2774.05,40441.96,206143.34,70981.61,7305.05,27594.74,609.53,68.98,248232.36,1894044.38,93565058.64,623613142.24,1960668.25,560143.87,3187137.18,42078099.36,20874821.08,1253100.41,4501535.94,996924.38,75509254.56,71103996.93,45000367.67,94640267.46
2021-12-01,-17.51,-72.86,2738.22,7506.74,12.05,5.90,67.02,558.06,96.91,13.64,47.37,12.58,1069.73,1886.34,1215.23,2114.03,90.79,167.83,3236940.30,6754386.24,317.65,6361.29,38208.10,248786.27,60481.30,8045.32,28764.48,601.75,89.16,318868.43,2981659.77,102998404.62,786002067.10,1535488.74,10015235.38,9306260.95,101415075.81,41994133.86,4919900.74,6079800.80,2187489.62,94938164.77,83711668.05,62685253.33,137463530.13
2022-01-01,-19.91,-87.48,3065.67,8050.89,12.34,3.68,113.71,659.01,185.98,13.15,41.17,12.99,1190.58,2017.70,1152.20,1924.00,37.88,76.87,3645289.33,7256069.60,256.43,4027.95,63984.24,288852.59,114476.03,7753.68,24882.27,622.04,101.73,865352.66,6783603.36,195616728.89,896078896.59,1637769.06,5657397.46,21957351.71,101728639.13,62754212.39,4936676.39,5663572.68,3148387.42,128985369.81,119750503.16,92290872.12,192743540.23
2022-02-01,-27.44,-78.16,2459.54,7104.99,6.39,3.01,97.10,576.55,168.65,4.42,39.07,13.82,999.50,1913.07,1075.54,1729.53,39.58,96.61,2895597.67,6394327.56,137.61,3240.36,54249.11,251714.35,103748.59,2606.37,23736.08,604.85,111.26,1017940.34,4965696.02,144213311.28,908026183.44,1395226.27,10580635.30,7684989.18,102702735.85,71500811.93,526241.37,5941118.05,1238634.84,116860667.51,119295721.52,86216918.57,161400257.58
2022-03-01,-31.42,-57.96,2996.75,7806.48,-0.50,1.77,96.40,754.33,208.48,16.84,35.60,16.79,1131.75,1870.29,1020.02,1604.94,56.21,76.93,3567988.17,7006278.91,0.00,1987.39,54307.52,324987.87,127689.61,9929.75,21299.96,636.18,111.24,1359816.12,4578097.57,180772252.07,1028028607.87,0.00,5017356.81,9629748.33,115600660.63,67831412.22,2870711.05,4895118.16,2058069.23,129642375.07,118233104.14,79817626.79,136050090.46
2022-04-01,-41.68,-105.70,2579.48,7221.26,-0.44,4.30,255.93,444.95,389.14,46.12,45.76,25.15,1110.09,1813.11,776.26,1267.62,34.38,43.71,3048774.03,6467646.27,0.00,4720.26,142303.57,205910.69,242341.27,27198.28,27894.01,642.19,190.53,4280260.05,11275135.31,371826686.00,1520387834.27,0.00,3034000.24,51149999.15,101272969.38,105568463.92,10300633.00,9910736.47,5916162.34,219781273.65,261872687.48,100618939.73,166484555.22
2022-05-01,-40.66,-160.87,2843.15,7467.10,-0.56,19.62,173.70,891.03,493.27,41.82,49.52,29.08,1894.14,1980.43,671.33,963.87,30.84,20.16,3382470.97,6697025.96,0.00,21847.58,97489.02,389075.17,324570.19,24663.77,30152.17,633.36,314.27,6733903.98,37008904.90,676883277.82,2554051872.27,0.00,19959860.22,51725577.01,334273689.68,225777072.51,13259735.70,17262167.04,14661083.58,598271940.41,480179160.12,151230123.31,211311376.72
2022-06-01,-34.47,-176.39,2666.86,7621.10,5.73,32.21,235.07,1002.04,677.97,52.52,46.96,27.26,1885.15,2574.06,600.65,939.31,50.36,26.38,3165398.66,6836867.66,125.35,33781.87,131908.72,436825.90,421261.67,30968.89,28693.98,610.59,380.21,7147993.92,44898621.34,797600426.89,3134502239.67,1839619.32,15188110.96,92585592.15,431474468.93,331039553.66,22786672.64,18997498.01,15301290.97,756384528.34,742359128.94,156723039.57,235675922.63
2022-07-01,-40.03,-177.57,2759.92,8515.70,3.94,12.29,244.68,903.87,603.47,51.78,46.38,33.86,1760.10,2415.96,747.33,1025.20,82.46,21.38,3277711.99,7624821.39,89.64,9569.76,137850.04,393484.96,377760.31,30534.59,28384.12,628.35,388.00,8229959.94,36362989.34,939734568.70,3366086542.45,1259860.92,10065073.11,125166237.28,443778902.58,357082616.78,27347324.92,18381259.18,17837956.54,733880093.78,689881548.44,178753264.95,218531075.89
2022-08-01,-38.45,-128.94,2560.89,8137.66,25.17,1.53,166.21,544.96,380.53,43.25,43.27,31.79,1491.48,2751.86,802.59,1301.51,112.86,77.58,3049854.71,7297686.07,509.36,1374.45,93279.29,245204.93,230343.88,25504.19,26577.86,605.58,148.75,2396686.87,4662158.84,326478379.88,1241433769.21,3577182.93,2411080.55,40474484.33,110245432.13,106512187.60,15034989.11,6047379.19,8856226.40,270382971.53,275194730.38,62135830.68,82270341.21
2022-09-01,-33.39,-148.09,2591.19,7246.22,25.83,2.60,114.50,450.47,206.28,33.96,28.92,27.61,1445.23,2223.96,915.28,1533.83,91.89,91.43,3080141.43,6527861.10,523.10,2912.91,64494.62,201295.31,125668.43,20023.65,18244.03,602.55,151.69,1660972.72,5042189.77,310122936.77,1203022827.84,4291124.88,2231623.64,22079403.64,88339920.89,52275477.06,8380777.30,4655092.55,6814635.43,242762542.04,249107044.05,71793312.50,96092515.29
2022-10-01,-30.95,-84.77,2541.72,7200.82,23.05,0.48,99.35,450.34,181.89,28.81,42.58,25.21,1308.53,2141.41,962.50,1762.41,186.94,108.45,3018221.89,6500571.21,492.25,509.59,56192.31,202838.16,110311.82,16991.36,26354.40,596.42,142.76,1036572.78,5762970.15,278208531.95,1162691247.75,3615190.49,101310.50,14757367.34,80397262.15,37249455.38,5787690.91,6708218.94,4823858.19,201935012.05,216532126.51,83395404.46,139803455.29
2022-11-01,-22.35,-108.83,2231.17,6473.10,30.83,2.02,72.39,398.75,136.42,21.49,42.82,17.76,1355.05,2071.39,1205.82,2231.07,279.43,154.25,2648093.35,5848651.60,779.53,2716.17,41477.56,182889.90,84708.64,12673.44,26484.81,547.59,106.41,497466.98,3011017.38,148314435.44,831088928.02,3851870.29,508550.32,6879462.12,57129394.43,27156270.04,4651935.91,5277790.04,2546425.64,181929471.22,132400133.49,68947549.40,122667006.34
